event,seconds
MPI_Init,0.645555
MPI_Comm_rank,0.000001
MPI_Comm_size,0.000001
MPI_Send,0.000039
MPI_Send,0.000015
MPI_Send,0.000202
MPI_Send,0.000015
MPI_Send,0.004437
MPI_Send,0.001101
MPI_Send,0.001352
MPI_Send,0.000011
MPI_Send,0.001581
MPI_Send,0.000490
MPI_Send,0.000524
MPI_Send,0.000557
MPI_Send,0.000531
MPI_Send,0.000530
MPI_Send,0.000425
MPI_Bcast,0.000151
MPI_Recv,0.000007
MPI_Recv,0.000016
MPI_Recv,0.000015
MPI_Recv,0.000302
MPI_Recv,0.000005
MPI_Recv,0.000002
MPI_Recv,0.000002
MPI_Recv,0.000030
MPI_Recv,0.000005
MPI_Recv,0.000002
MPI_Recv,0.000002
MPI_Recv,0.000002
MPI_Recv,0.000002
MPI_Recv,0.000002
MPI_Recv,0.000002
ELAPSED_TIME,0.012406
MPI_Finalize,1.005558
