event,seconds
MPI_Init,0.692809
MPI_Comm_rank,0.000001
MPI_Comm_size,0.000001
MPI_Send,0.000196
MPI_Send,0.000142
MPI_Send,0.000438
MPI_Send,0.000135
MPI_Send,0.000308
MPI_Send,0.000323
MPI_Send,0.000313
MPI_Send,0.000757
MPI_Send,0.002355
MPI_Send,0.002065
MPI_Send,0.002457
MPI_Send,0.002049
MPI_Send,0.002214
MPI_Send,0.002227
MPI_Send,0.002192
MPI_Send,0.001227
MPI_Send,0.003144
MPI_Send,0.002515
MPI_Send,0.002360
MPI_Send,0.002312
MPI_Send,0.002051
MPI_Send,0.002257
MPI_Send,0.002438
MPI_Send,0.002315
MPI_Send,0.002313
MPI_Send,0.002296
MPI_Send,0.002356
MPI_Send,0.002064
MPI_Send,0.002212
MPI_Send,0.002198
MPI_Send,0.002436
MPI_Bcast,0.178968
MPI_Recv,0.000258
MPI_Recv,0.000174
MPI_Recv,0.000170
MPI_Recv,0.000151
MPI_Recv,0.000161
MPI_Recv,0.000154
MPI_Recv,0.000162
MPI_Recv,0.074419
MPI_Recv,0.007676
MPI_Recv,0.002169
MPI_Recv,0.002291
MPI_Recv,0.002012
MPI_Recv,0.002035
MPI_Recv,0.002019
MPI_Recv,0.002193
MPI_Recv,0.062501
MPI_Recv,0.001623
MPI_Recv,0.001708
MPI_Recv,0.001608
MPI_Recv,0.001669
MPI_Recv,0.001568
MPI_Recv,0.001661
MPI_Recv,0.001549
MPI_Recv,0.031183
MPI_Recv,0.002226
MPI_Recv,0.004748
MPI_Recv,0.002407
MPI_Recv,0.002067
MPI_Recv,0.004305
MPI_Recv,0.002066
MPI_Recv,0.002030
ELAPSED_TIME,0.737385
MPI_Finalize,1.007930
