event,seconds
MPI_Init,1.681572
MPI_Comm_rank,0.000009
MPI_Comm_size,0.000001
MPI_Send,0.006279
MPI_Send,0.006036
MPI_Send,0.006131
MPI_Send,0.006048
MPI_Send,0.005954
MPI_Send,0.005915
MPI_Send,0.005990
MPI_Send,0.006367
MPI_Send,0.006137
MPI_Send,0.006021
MPI_Send,0.005809
MPI_Send,0.006130
MPI_Send,0.006128
MPI_Send,0.005756
MPI_Send,0.006096
MPI_Send,0.005416
MPI_Send,0.017540
MPI_Send,0.012792
MPI_Send,0.012443
MPI_Send,0.012549
MPI_Send,0.012687
MPI_Send,0.012361
MPI_Send,0.012583
MPI_Send,0.012331
MPI_Send,0.012234
MPI_Send,0.012054
MPI_Send,0.012415
MPI_Send,0.012742
MPI_Send,0.012581
MPI_Send,0.012377
MPI_Send,0.012142
MPI_Send,0.005370
MPI_Send,0.014512
MPI_Send,0.012346
MPI_Send,0.012525
MPI_Send,0.012084
MPI_Send,0.012242
MPI_Send,0.012014
MPI_Send,0.012474
MPI_Send,0.012130
MPI_Send,0.012868
MPI_Send,0.012100
MPI_Send,0.012437
MPI_Send,0.012399
MPI_Send,0.012446
MPI_Send,0.012609
MPI_Send,0.012511
MPI_Send,0.005848
MPI_Send,0.014777
MPI_Send,0.013179
MPI_Send,0.013130
MPI_Send,0.013193
MPI_Send,0.012705
MPI_Send,0.013151
MPI_Send,0.012843
MPI_Send,0.005262
MPI_Send,0.012995
MPI_Send,0.013033
MPI_Send,0.012895
MPI_Send,0.005301
MPI_Send,0.012867
MPI_Send,0.005342
MPI_Send,0.005421
MPI_Bcast,0.560848
MPI_Recv,8.013633
MPI_Recv,0.003417
MPI_Recv,0.003389
MPI_Recv,0.003238
MPI_Recv,0.003208
MPI_Recv,0.003322
MPI_Recv,0.003336
MPI_Recv,0.003377
MPI_Recv,0.003351
MPI_Recv,0.003422
MPI_Recv,0.003194
MPI_Recv,0.003408
MPI_Recv,0.003467
MPI_Recv,0.673523
MPI_Recv,0.003339
MPI_Recv,0.001851
MPI_Recv,0.001433
MPI_Recv,0.001511
MPI_Recv,0.001421
MPI_Recv,0.001381
MPI_Recv,0.001377
MPI_Recv,0.001366
MPI_Recv,0.001356
MPI_Recv,0.001370
MPI_Recv,0.001353
MPI_Recv,0.001288
MPI_Recv,0.001389
MPI_Recv,0.001422
MPI_Recv,0.001262
MPI_Recv,0.001313
MPI_Recv,0.052838
MPI_Recv,0.001233
MPI_Recv,0.001274
MPI_Recv,0.001468
MPI_Recv,0.001537
MPI_Recv,0.001481
MPI_Recv,0.001467
MPI_Recv,0.001392
MPI_Recv,0.001426
MPI_Recv,0.001401
MPI_Recv,3.747039
MPI_Recv,0.001431
MPI_Recv,0.001413
MPI_Recv,0.001374
MPI_Recv,0.001378
MPI_Recv,0.001340
MPI_Recv,0.001376
MPI_Recv,7.577651
MPI_Recv,2.260210
MPI_Recv,0.001355
MPI_Recv,0.001416
MPI_Recv,0.001411
MPI_Recv,0.001316
MPI_Recv,0.001444
MPI_Recv,0.001291
MPI_Recv,0.001320
MPI_Recv,0.001307
MPI_Recv,0.001317
MPI_Recv,0.001497
MPI_Recv,0.001506
MPI_Recv,0.001629
MPI_Recv,0.001450
MPI_Recv,0.001664
ELAPSED_TIME,208.172475
MPI_Finalize,2.410956
