event,seconds
MPI_Init,0.707502
MPI_Comm_rank,0.000009
MPI_Comm_size,0.000001
MPI_Send,0.000183
MPI_Send,0.000143
MPI_Send,0.000418
MPI_Send,0.000136
MPI_Send,0.000348
MPI_Send,0.000267
MPI_Send,0.000349
MPI_Send,0.000780
MPI_Send,0.002420
MPI_Send,0.002073
MPI_Send,0.002223
MPI_Send,0.002166
MPI_Send,0.002204
MPI_Send,0.002445
MPI_Send,0.002064
MPI_Send,0.001763
MPI_Send,0.002567
MPI_Send,0.002200
MPI_Send,0.002195
MPI_Send,0.002205
MPI_Send,0.002150
MPI_Send,0.002253
MPI_Send,0.002428
MPI_Send,0.002349
MPI_Send,0.001997
MPI_Send,0.002280
MPI_Send,0.002497
MPI_Send,0.002332
MPI_Send,0.002060
MPI_Send,0.002170
MPI_Send,0.002219
MPI_Bcast,0.175389
MPI_Recv,0.000274
MPI_Recv,0.000166
MPI_Recv,0.000163
MPI_Recv,0.000151
MPI_Recv,0.000155
MPI_Recv,0.000160
MPI_Recv,0.000162
MPI_Recv,0.096392
MPI_Recv,0.002302
MPI_Recv,0.002037
MPI_Recv,0.002066
MPI_Recv,0.018886
MPI_Recv,0.002450
MPI_Recv,0.001582
MPI_Recv,0.002344
MPI_Recv,0.043822
MPI_Recv,0.001622
MPI_Recv,0.001626
MPI_Recv,0.001599
MPI_Recv,0.001493
MPI_Recv,0.001578
MPI_Recv,0.001608
MPI_Recv,0.001488
MPI_Recv,0.033724
MPI_Recv,0.002214
MPI_Recv,0.003733
MPI_Recv,0.006480
MPI_Recv,0.002331
MPI_Recv,0.002062
MPI_Recv,0.002102
MPI_Recv,0.002145
ELAPSED_TIME,0.744001
MPI_Finalize,1.011283
