event,seconds
MPI_Init,1.678879
MPI_Comm_rank,0.000002
MPI_Comm_size,0.000002
MPI_Send,0.000011
MPI_Send,0.000001
MPI_Send,0.000001
MPI_Send,0.000001
MPI_Send,0.008877
MPI_Send,0.007786
MPI_Send,0.008639
MPI_Send,0.000001
MPI_Send,0.007587
MPI_Send,0.007962
MPI_Send,0.008282
MPI_Send,0.010612
MPI_Send,0.009067
MPI_Send,0.008661
MPI_Send,0.008848
MPI_Bcast,0.000021
MPI_Recv,0.000008
MPI_Recv,0.000005
MPI_Recv,0.000001
MPI_Recv,0.000000
MPI_Recv,0.000137
MPI_Recv,0.000000
MPI_Recv,0.000001
MPI_Recv,0.000000
MPI_Recv,0.000000
MPI_Recv,0.000001
MPI_Recv,0.000000
MPI_Recv,0.000000
MPI_Recv,0.000009
MPI_Recv,0.000003
MPI_Recv,0.000011
ELAPSED_TIME,0.086569
MPI_Finalize,1.600000
