event,seconds
MPI_Init,1.757752
MPI_Comm_rank,0.000001
MPI_Comm_size,0.000000
MPI_Send,0.000136
MPI_Send,0.000106
MPI_Send,0.000096
MPI_Send,0.000102
MPI_Send,0.000104
MPI_Send,0.000104
MPI_Send,0.000112
MPI_Send,0.000097
MPI_Send,0.000113
MPI_Send,0.000105
MPI_Send,0.000111
MPI_Send,0.000103
MPI_Send,0.000109
MPI_Send,0.000113
MPI_Send,0.000112
MPI_Send,0.007346
MPI_Send,0.002968
MPI_Send,0.002586
MPI_Send,0.002565
MPI_Send,0.003411
MPI_Send,0.002450
MPI_Send,0.004231
MPI_Send,0.002533
MPI_Send,0.005073
MPI_Send,0.004406
MPI_Send,0.002624
MPI_Send,0.003548
MPI_Send,0.003351
MPI_Send,0.003214
MPI_Send,0.003379
MPI_Send,0.003307
MPI_Send,0.000027
MPI_Send,0.003299
MPI_Send,0.003577
MPI_Send,0.003491
MPI_Send,0.003447
MPI_Send,0.003572
MPI_Send,0.003333
MPI_Send,0.003493
MPI_Send,0.003396
MPI_Send,0.003576
MPI_Send,0.003356
MPI_Send,0.003608
MPI_Send,0.004346
MPI_Send,0.002555
MPI_Send,0.003422
MPI_Send,0.003575
MPI_Send,0.000119
MPI_Send,0.004452
MPI_Send,0.002643
MPI_Send,0.003543
MPI_Send,0.003506
MPI_Send,0.003401
MPI_Send,0.003464
MPI_Send,0.003498
MPI_Send,0.000118
MPI_Send,0.003200
MPI_Send,0.003520
MPI_Send,0.003423
MPI_Send,0.000117
MPI_Send,0.003477
MPI_Send,0.000118
MPI_Send,0.000079
MPI_Bcast,0.011123
MPI_Recv,0.001136
MPI_Recv,0.000079
MPI_Recv,0.000270
MPI_Recv,0.000058
MPI_Recv,0.000057
MPI_Recv,0.000055
MPI_Recv,0.000363
MPI_Recv,0.000078
MPI_Recv,0.003626
MPI_Recv,0.000051
MPI_Recv,0.000055
MPI_Recv,0.000029
MPI_Recv,0.000045
MPI_Recv,0.000061
MPI_Recv,0.000064
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000028
MPI_Recv,0.005489
MPI_Recv,0.000028
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000028
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000028
MPI_Recv,0.000026
MPI_Recv,0.009626
MPI_Recv,0.000029
MPI_Recv,0.000028
MPI_Recv,0.077172
MPI_Recv,0.000031
MPI_Recv,0.000028
MPI_Recv,0.000028
MPI_Recv,0.001913
MPI_Recv,0.000028
MPI_Recv,0.000028
MPI_Recv,0.000028
MPI_Recv,0.000029
MPI_Recv,0.000028
MPI_Recv,0.000028
MPI_Recv,0.000028
MPI_Recv,0.000027
MPI_Recv,0.000028
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000028
MPI_Recv,0.000028
MPI_Recv,0.000028
MPI_Recv,0.000028
MPI_Recv,0.000027
MPI_Recv,0.000028
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000027
MPI_Recv,0.000029
MPI_Recv,0.000028
ELAPSED_TIME,0.398968
MPI_Finalize,2.498081
