event,seconds
MPI_Init,0.892385
MPI_Comm_rank,0.000009
MPI_Comm_size,0.000001
MPI_Isend,0.002467
MPI_Isend,0.002262
MPI_Isend,0.012949
MPI_Isend,0.002020
MPI_Isend,0.011011
MPI_Isend,0.001987
MPI_Isend,0.012204
MPI_Isend,0.003308
MPI_Isend,0.009646
MPI_Isend,0.001801
MPI_Isend,0.008759
MPI_Isend,0.002364
MPI_Isend,0.010534
MPI_Isend,0.002166
MPI_Isend,0.011239
MPI_Isend,0.000082
MPI_Isend,0.004421
MPI_Isend,0.002487
MPI_Isend,0.002473
MPI_Isend,0.002642
MPI_Isend,0.002665
MPI_Isend,0.002241
MPI_Isend,0.003075
MPI_Isend,0.002847
MPI_Isend,0.002535
MPI_Isend,0.002900
MPI_Isend,0.003167
MPI_Isend,0.003098
MPI_Isend,0.003228
MPI_Isend,0.003071
MPI_Isend,0.003280
MPI_Isend,0.000079
MPI_Isend,0.002943
MPI_Isend,0.002960
MPI_Isend,0.002739
MPI_Isend,0.002836
MPI_Isend,0.002745
MPI_Isend,0.003029
MPI_Isend,0.003341
MPI_Isend,0.003242
MPI_Isend,0.003006
MPI_Isend,0.002935
MPI_Isend,0.003158
MPI_Isend,0.002787
MPI_Isend,0.002865
MPI_Isend,0.003108
MPI_Isend,0.003394
MPI_Isend,0.000078
MPI_Isend,0.002929
MPI_Isend,0.002762
MPI_Isend,0.002849
MPI_Isend,0.003046
MPI_Isend,0.002872
MPI_Isend,0.003239
MPI_Isend,0.003135
MPI_Isend,0.000101
MPI_Isend,0.003001
MPI_Isend,0.002952
MPI_Isend,0.003255
MPI_Isend,0.000080
MPI_Isend,0.002915
MPI_Isend,0.000092
MPI_Isend,0.000063
MPI_Ibcast,0.489769
MPI_Wait,222.546428
MPI_Irecv,0.000122
MPI_Wait,0.654855
MPI_Irecv,0.000008
MPI_Wait,0.073550
MPI_Irecv,0.000006
MPI_Wait,0.153121
MPI_Irecv,0.000066
MPI_Wait,0.004616
MPI_Irecv,0.000061
MPI_Wait,0.006500
MPI_Irecv,0.000064
MPI_Wait,0.006880
MPI_Irecv,0.000002
MPI_Wait,0.016196
MPI_Irecv,0.000070
MPI_Wait,0.004760
MPI_Irecv,0.000063
MPI_Wait,0.004738
MPI_Irecv,0.000067
MPI_Wait,0.004716
MPI_Irecv,0.000059
MPI_Wait,0.006423
MPI_Irecv,0.000068
MPI_Wait,0.004599
MPI_Irecv,0.000063
MPI_Wait,0.004811
MPI_Irecv,0.000059
MPI_Wait,0.006372
MPI_Irecv,0.000068
MPI_Wait,0.004519
MPI_Irecv,0.000009
MPI_Wait,103.175330
MPI_Irecv,0.000027
MPI_Wait,2.933268
MPI_Irecv,0.000010
MPI_Wait,2.253121
MPI_Irecv,0.000056
MPI_Wait,0.107171
MPI_Irecv,0.000058
MPI_Wait,0.108090
MPI_Irecv,0.000059
MPI_Wait,0.107125
MPI_Irecv,0.000058
MPI_Wait,0.108180
MPI_Irecv,0.000002
MPI_Wait,0.375847
MPI_Irecv,0.000057
MPI_Wait,0.105642
MPI_Irecv,0.000056
MPI_Wait,0.105551
MPI_Irecv,0.000057
MPI_Wait,0.105539
MPI_Irecv,0.000058
MPI_Wait,0.105612
MPI_Irecv,0.000060
MPI_Wait,0.105664
MPI_Irecv,0.000055
MPI_Wait,0.105636
MPI_Irecv,0.000055
MPI_Wait,0.105667
MPI_Irecv,0.000058
MPI_Wait,0.105597
MPI_Irecv,0.000076
MPI_Wait,0.105634
MPI_Irecv,0.000070
MPI_Wait,0.105659
MPI_Irecv,0.000076
MPI_Wait,0.105614
MPI_Irecv,0.000071
MPI_Wait,0.105689
MPI_Irecv,0.000070
MPI_Wait,0.105610
MPI_Irecv,0.000071
MPI_Wait,0.105615
MPI_Irecv,0.000068
MPI_Wait,0.105655
MPI_Irecv,0.000067
MPI_Wait,0.105627
MPI_Irecv,0.000064
MPI_Wait,0.105622
MPI_Irecv,0.000069
MPI_Wait,0.105610
MPI_Irecv,0.000066
MPI_Wait,0.105628
MPI_Irecv,0.000071
MPI_Wait,0.105630
MPI_Irecv,0.000067
MPI_Wait,0.105648
MPI_Irecv,0.000073
MPI_Wait,0.105655
MPI_Irecv,0.000062
MPI_Wait,0.105679
MPI_Irecv,0.000062
MPI_Wait,0.105662
MPI_Irecv,0.000060
MPI_Wait,0.105725
MPI_Irecv,0.000057
MPI_Wait,0.105646
MPI_Irecv,0.000060
MPI_Wait,0.105639
MPI_Irecv,0.000077
MPI_Wait,0.105609
MPI_Irecv,0.000064
MPI_Wait,0.105618
MPI_Irecv,0.000066
MPI_Wait,0.105685
MPI_Irecv,0.000065
MPI_Wait,0.105683
MPI_Irecv,0.000065
MPI_Wait,0.105665
MPI_Irecv,0.000068
MPI_Wait,0.105692
MPI_Irecv,0.000063
MPI_Wait,0.105641
MPI_Irecv,0.000064
MPI_Wait,0.105701
MPI_Irecv,0.000062
MPI_Wait,0.105643
MPI_Irecv,0.000070
MPI_Wait,0.105654
MPI_Irecv,0.000066
MPI_Wait,0.105723
MPI_Irecv,0.000062
MPI_Wait,0.105653
MPI_Irecv,0.000061
MPI_Wait,0.105627
ELAPSED_TIME,580.302031
MPI_Finalize,1.011616
