event,seconds
MPI_Init,0.663393
MPI_Comm_rank,0.000008
MPI_Comm_size,0.000001
MPI_Isend,0.000295
MPI_Isend,0.000233
MPI_Isend,0.000512
MPI_Isend,0.000095
MPI_Isend,0.001152
MPI_Isend,0.002252
MPI_Isend,0.002380
MPI_Isend,0.000066
MPI_Isend,0.002730
MPI_Isend,0.002251
MPI_Isend,0.002813
MPI_Isend,0.002480
MPI_Isend,0.002770
MPI_Isend,0.002481
MPI_Isend,0.002766
MPI_Ibcast,0.004274
MPI_Wait,0.483006
MPI_Irecv,0.000084
MPI_Wait,0.212597
MPI_Irecv,0.000007
MPI_Wait,0.012608
MPI_Irecv,0.000072
MPI_Wait,0.000360
MPI_Irecv,0.000003
MPI_Wait,0.258679
MPI_Irecv,0.000057
MPI_Wait,0.003659
MPI_Irecv,0.000005
MPI_Wait,0.010013
MPI_Irecv,0.000025
MPI_Wait,0.004173
MPI_Irecv,0.000059
MPI_Wait,0.003566
MPI_Irecv,0.000052
MPI_Wait,0.003606
MPI_Irecv,0.000054
MPI_Wait,0.003560
MPI_Irecv,0.000055
MPI_Wait,0.003598
MPI_Irecv,0.000053
MPI_Wait,0.003580
MPI_Irecv,0.000081
MPI_Wait,0.003566
MPI_Irecv,0.000076
MPI_Wait,0.003642
MPI_Irecv,0.000077
MPI_Wait,0.003560
ELAPSED_TIME,1.468872
MPI_Finalize,1.007899
